id,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1365,40,Travel_Rarely,966,Sales,2,2,Life Sciences,1,4,Male,76,3,3,Sales Executive,4,Single,9679,5494,3,Y,No,13,3,2,80,0,15,4,3,0,0,0,1,0
1366,34,Travel_Rarely,1469,Research & Development,4,2,Technical Degree,1,4,Male,46,4,1,Research Scientist,4,Single,2932,15901,0,Y,Yes,18,3,4,80,0,6,0,3,5,2,0,3,0
1367,38,Travel_Frequently,832,Research & Development,7,4,Life Sciences,1,1,Male,95,3,1,Research Scientist,3,Divorced,2741,21221,0,Y,No,22,4,4,80,1,10,5,2,9,7,1,7,0
1368,33,Travel_Frequently,884,Research & Development,9,3,Medical,1,4,Female,86,3,1,Laboratory Technician,4,Married,2580,7346,1,Y,No,18,3,1,80,2,5,2,3,5,3,1,2,0
1369,41,Travel_Rarely,1017,Sales,20,4,Life Sciences,1,3,Male,36,3,2,Sales Executive,1,Divorced,5769,21214,1,Y,No,17,3,4,80,3,10,2,1,10,7,0,7,0
1370,30,Travel_Rarely,881,Sales,13,4,Other,1,4,Female,81,1,2,Sales Executive,2,Married,4779,11761,7,Y,Yes,11,3,1,80,0,10,2,3,3,2,0,2,0
1371,34,Travel_Rarely,527,Sales,26,3,Marketing,1,4,Male,33,3,2,Sales Executive,3,Single,5154,20439,0,Y,No,11,3,2,80,0,10,3,3,9,7,0,7,0
1372,28,Travel_Frequently,890,Research & Development,9,3,Life Sciences,1,4,Female,69,1,1,Laboratory Technician,3,Married,2515,5518,0,Y,Yes,11,3,3,80,1,6,2,3,5,0,1,4,1
1373,42,Travel_Rarely,1329,Research & Development,21,4,Life Sciences,1,2,Male,94,3,1,Research Scientist,3,Married,2244,25440,9,Y,No,20,4,4,80,1,8,2,2,3,2,1,2,0
1374,47,Travel_Rarely,508,Research & Development,7,3,Medical,1,1,Male,51,3,2,Healthcare Representative,2,Married,5562,22722,2,Y,No,14,3,4,80,1,18,3,3,4,2,1,3,0
1375,47,Travel_Rarely,827,Research & Development,9,4,Medical,1,3,Female,44,2,1,Research Scientist,3,Divorced,3491,23231,2,Y,No,13,3,3,80,1,18,2,2,9,7,0,8,0
1376,30,Non-Travel,1441,Research & Development,4,3,Medical,1,1,Male,56,3,3,Healthcare Representative,3,Married,7553,17654,1,Y,No,25,4,4,80,1,10,2,4,10,8,8,7,0
1377,42,Travel_Rarely,1312,Research & Development,2,3,Medical,1,3,Male,48,2,1,Laboratory Technician,4,Single,3975,7693,1,Y,No,22,4,3,80,0,8,1,4,8,7,0,0,0
1378,32,Travel_Rarely,1220,Sales,29,4,Marketing,1,2,Male,84,2,3,Sales Executive,4,Single,9613,21072,0,Y,Yes,12,3,3,80,0,14,4,3,13,8,5,8,1
1379,19,Travel_Rarely,1158,Research & Development,2,3,Life Sciences,1,2,Male,87,4,1,Laboratory Technician,4,Single,1483,16143,1,Y,Yes,11,3,1,80,0,1,3,3,1,0,0,0,1
1380,32,Travel_Frequently,322,Research & Development,12,3,Medical,1,1,Male,62,3,2,Research Scientist,2,Single,5415,14776,0,Y,No,11,3,1,80,0,9,3,3,7,7,7,1,0
1381,24,Travel_Frequently,575,Research & Development,16,3,Life Sciences,1,3,Male,62,2,1,Research Scientist,3,Single,3420,23779,9,Y,No,17,3,1,80,0,6,2,3,3,2,0,2,0
1382,38,Travel_Frequently,895,Research & Development,3,3,Medical,1,2,Male,76,2,3,Research Director,3,Single,12490,8045,3,Y,No,13,3,4,80,0,20,2,2,13,9,3,12,0
1383,29,Travel_Rarely,587,Research & Development,4,4,Life Sciences,1,4,Female,42,3,3,Manufacturing Director,3,Single,9525,24444,2,Y,No,12,3,4,80,0,10,1,3,7,2,5,7,0
1384,38,Travel_Rarely,616,Research & Development,2,2,Medical,1,1,Female,41,3,1,Laboratory Technician,4,Married,3038,6393,0,Y,No,13,3,4,80,1,3,3,2,2,2,0,0,0
1385,37,Travel_Rarely,383,Research & Development,29,5,Medical,1,4,Female,60,3,1,Research Scientist,2,Married,2404,16192,6,Y,No,18,3,2,80,3,8,1,2,1,0,0,0,0
1386,53,Travel_Rarely,805,Research & Development,2,4,Other,1,3,Female,57,3,4,Manager,3,Single,16799,21195,4,Y,No,19,3,4,80,0,26,3,3,3,2,1,0,0
1387,37,Travel_Rarely,1440,Research & Development,4,3,Medical,1,2,Male,51,2,1,Laboratory Technician,2,Single,2956,22539,4,Y,No,14,3,3,80,0,7,3,2,5,4,0,0,0
1388,36,Travel_Rarely,949,Research & Development,1,4,Life Sciences,1,2,Male,57,2,3,Manufacturing Director,3,Married,10008,12023,1,Y,No,14,3,4,80,1,10,3,3,10,9,1,9,0
1389,48,Travel_Rarely,201,Research & Development,2,4,Other,1,4,Male,79,3,4,Healthcare Representative,2,Married,13237,26507,7,Y,No,13,3,3,80,1,21,3,3,3,2,0,2,0
1390,35,Travel_Rarely,1194,Research & Development,6,4,Medical,1,4,Female,52,3,1,Laboratory Technician,4,Divorced,2695,25166,1,Y,No,13,3,3,80,2,16,3,3,16,10,3,13,0
1391,32,Non-Travel,1234,Sales,2,3,Life Sciences,1,4,Male,41,3,2,Sales Executive,4,Single,5309,24558,1,Y,No,12,3,4,80,0,14,2,3,14,10,10,8,0
1392,53,Travel_Rarely,1237,Research & Development,2,3,Other,1,4,Male,82,3,2,Research Scientist,4,Married,2380,7744,8,Y,No,15,3,1,80,0,13,3,3,9,7,3,4,0
1393,52,Travel_Rarely,674,Research & Development,9,2,Life Sciences,1,4,Male,81,2,1,Laboratory Technician,4,Married,2743,7703,2,Y,No,19,3,1,80,1,12,4,3,5,4,1,3,0
1394,23,Travel_Rarely,1441,Research & Development,17,3,Life Sciences,1,4,Male,66,2,1,Research Scientist,3,Divorced,2073,15986,8,Y,No,12,3,4,80,1,5,2,3,3,2,1,1,0
1395,46,Non-Travel,1088,Research & Development,8,2,Life Sciences,1,3,Male,64,2,3,Healthcare Representative,1,Married,9439,9606,4,Y,No,13,3,2,80,1,9,4,3,4,2,1,3,0
1396,40,Travel_Rarely,966,Research & Development,1,3,Life Sciences,1,4,Female,95,2,3,Healthcare Representative,4,Single,9888,5197,3,Y,Yes,16,3,1,80,0,12,0,2,4,1,0,3,0
1397,35,Travel_Frequently,1142,Research & Development,18,4,Medical,1,3,Male,37,3,2,Healthcare Representative,3,Married,4404,10209,2,Y,Yes,12,3,4,80,2,4,3,3,1,0,0,0,0
1398,44,Travel_Frequently,3921,Research & Development,1,3,Life Sciences,1,4,Male,73,1,3,Healthcare Representative,4,Married,7336,7439,3,Y,No,12,3,2,80,1,24,3,3,20,10,3,10,0
1399,36,Travel_Rarely,653,Research & Development,10,3,Life Sciences,1,4,Female,75,3,3,Manufacturing Director,3,Married,10248,14004,9,Y,No,18,3,3,80,0,18,1,2,16,14,4,10,0
1400,45,Travel_Rarely,1470,Sales,26,3,Life Sciences,1,2,Female,39,3,4,Sales Executive,3,Married,13695,15748,2,Y,No,24,4,2,80,1,25,3,3,20,7,14,1,0
1401,34,Travel_Rarely,806,Research & Development,10,3,Life Sciences,1,4,Female,97,2,2,Laboratory Technician,3,Divorced,3567,16290,8,Y,No,16,3,1,80,1,9,2,2,5,3,1,3,0
1402,34,Non-Travel,713,Research & Development,11,3,Medical,1,2,Male,82,2,1,Research Scientist,2,Married,3072,12826,5,Y,No,21,4,4,80,1,8,3,3,4,3,2,2,0
1403,39,Travel_Rarely,990,Research & Development,28,3,Life Sciences,1,1,Male,65,1,1,Research Scientist,1,Married,2479,26897,1,Y,No,12,3,3,80,0,8,2,2,7,0,0,7,1
1404,28,Travel_Rarely,775,Research & Development,16,3,Medical,1,3,Male,46,4,1,Research Scientist,1,Single,2370,4681,1,Y,No,20,4,4,80,0,6,2,2,6,5,1,5,0
1405,34,Travel_Rarely,953,Research & Development,2,4,Life Sciences,1,3,Male,92,3,2,Manufacturing Director,2,Married,6781,18103,4,Y,No,15,3,2,80,2,9,5,3,3,0,1,2,0
1406,41,Travel_Frequently,559,Research & Development,5,4,Life Sciences,1,2,Male,83,4,2,Laboratory Technician,4,Divorced,5257,23844,4,Y,No,12,3,2,80,1,13,3,2,7,7,5,7,0
1407,38,Travel_Frequently,482,Research & Development,10,4,Technical Degree,1,3,Male,69,3,2,Research Scientist,1,Married,5209,9696,7,Y,No,20,4,2,80,0,20,3,3,18,7,1,13,0
1408,40,Travel_Rarely,971,Research & Development,18,2,Technical Degree,1,1,Male,68,3,2,Research Scientist,4,Single,5914,8952,3,Y,No,12,3,3,80,0,13,1,3,11,8,5,7,0
1409,30,Travel_Rarely,1062,Research & Development,19,3,Life Sciences,1,4,Female,48,3,2,Laboratory Technician,4,Married,5294,26542,0,Y,No,14,3,3,80,1,10,2,2,9,8,4,7,0
1410,40,Travel_Rarely,959,Research & Development,19,3,Life Sciences,1,1,Male,73,2,1,Laboratory Technician,4,Divorced,3346,6073,9,Y,No,12,3,4,80,3,6,3,3,1,0,0,0,0
1411,44,Non-Travel,334,Research & Development,4,3,Life Sciences,1,4,Female,84,3,2,Manufacturing Director,1,Single,4285,2323,1,Y,No,14,3,3,80,0,20,3,4,20,7,11,10,0
1412,33,Travel_Rarely,115,Sales,9,4,Other,1,4,Male,54,3,2,Sales Executive,4,Single,6883,10893,0,Y,No,11,3,4,80,0,6,3,2,5,4,4,2,0
1413,46,Travel_Rarely,682,Sales,1,4,Marketing,1,4,Male,95,3,2,Sales Executive,2,Married,4960,15972,1,Y,No,15,3,4,80,2,5,3,4,5,3,1,4,0
1414,31,Non-Travel,607,Research & Development,7,4,Technical Degree,1,4,Male,72,3,3,Manufacturing Director,4,Married,7412,23779,1,Y,No,17,3,4,80,1,12,2,3,12,9,3,11,0
1415,18,Travel_Frequently,381,Research & Development,2,3,Medical,1,1,Female,92,3,1,Research Scientist,3,Single,1281,16900,1,Y,Yes,20,4,2,80,0,0,3,2,0,0,0,0,0
1416,31,Non-Travel,1182,Sales,8,4,Marketing,1,4,Male,66,3,3,Sales Executive,2,Married,10793,11652,1,Y,No,13,3,4,80,0,13,3,3,13,8,11,11,0
1417,44,Travel_Rarely,1109,Research & Development,5,2,Medical,1,1,Male,84,1,5,Manager,1,Divorced,19190,20682,1,Y,No,11,3,3,80,1,26,2,3,25,12,14,6,0
1418,44,Non-Travel,374,Sales,8,3,Marketing,1,3,Male,80,3,1,Sales Representative,4,Married,3041,18203,2,Y,No,12,3,2,80,0,7,2,3,1,0,1,0,0
1419,31,Travel_Rarely,704,Sales,4,3,Technical Degree,1,3,Female,81,2,2,Sales Executive,1,Married,5933,15302,3,Y,No,15,3,4,80,0,8,3,1,2,2,2,2,1
1420,40,Travel_Rarely,334,Research & Development,3,3,Life Sciences,1,2,Male,62,3,2,Manufacturing Director,1,Married,5828,21146,2,Y,No,18,3,3,80,1,8,3,2,7,7,1,7,0
1421,46,Travel_Rarely,583,Sales,6,4,Marketing,1,4,Female,67,2,2,Sales Executive,3,Single,10475,17783,6,Y,No,12,3,1,80,0,28,0,2,5,4,4,1,0
1422,44,Travel_Rarely,532,Sales,8,2,Life Sciences,1,2,Female,100,3,2,Sales Executive,3,Married,4345,5388,7,Y,Yes,13,3,2,80,1,4,3,3,3,2,2,2,1
1423,42,Travel_Rarely,1328,Research & Development,28,3,Other,1,4,Male,30,2,2,Manager,4,Married,5208,15497,0,Y,No,15,3,4,80,1,10,3,1,9,8,0,8,0
1424,41,Travel_Rarely,722,Sales,2,1,Marketing,1,1,Male,58,2,2,Sales Executive,1,Married,4115,20431,1,Y,No,12,3,3,80,0,15,0,3,15,10,5,10,1
1425,56,Travel_Rarely,693,Research & Development,6,3,Life Sciences,1,3,Male,36,3,2,Manufacturing Director,4,Single,4258,22794,2,Y,No,14,3,4,80,0,7,2,2,2,2,2,2,0
1426,30,Travel_Rarely,469,Research & Development,8,4,Other,1,3,Female,32,3,2,Laboratory Technician,4,Divorced,5769,21196,1,Y,No,17,3,1,80,1,12,2,3,11,3,0,7,0
1427,36,Travel_Rarely,1377,Research & Development,16,4,Medical,1,3,Male,49,3,1,Laboratory Technician,4,Married,3697,22474,2,Y,No,14,3,1,80,1,9,2,3,4,3,0,2,0
1428,56,Travel_Rarely,566,Research & Development,2,3,Technical Degree,1,4,Female,82,3,1,Research Scientist,3,Married,4434,8232,3,Y,No,19,3,4,80,1,8,2,3,3,2,2,2,0
1429,46,Travel_Rarely,1082,Research & Development,1,1,Life Sciences,1,2,Female,45,3,5,Research Director,4,Divorced,19246,2323,2,Y,No,14,3,3,80,1,25,2,3,7,4,7,7,0
1430,31,Travel_Rarely,1283,Research & Development,9,2,Life Sciences,1,4,Female,52,3,2,Healthcare Representative,3,Single,5470,25549,1,Y,Yes,18,3,3,80,0,10,2,3,10,7,0,1,0
1431,29,Travel_Rarely,945,Sales,1,3,Life Sciences,1,2,Male,51,3,1,Sales Representative,3,Divorced,2440,22808,1,Y,No,22,4,4,80,1,1,3,2,1,0,0,0,0
1432,33,Travel_Rarely,301,Sales,2,3,Marketing,1,2,Male,66,3,2,Sales Executive,3,Divorced,6804,24558,0,Y,No,19,3,3,80,1,15,3,3,14,8,7,9,0
1433,27,Travel_Rarely,728,Research & Development,11,3,Medical,1,4,Male,65,3,2,Manufacturing Director,1,Single,4930,9096,0,Y,No,12,3,3,80,0,4,2,3,3,2,1,2,0
1434,39,Travel_Rarely,1084,Sales,7,2,Life Sciences,1,1,Male,74,3,2,Sales Executive,3,Single,6796,4187,3,Y,No,20,4,3,80,0,18,2,3,7,0,4,7,0
1435,45,Travel_Rarely,988,Research & Development,7,3,Life Sciences,1,3,Female,64,3,3,Manufacturing Director,4,Single,8837,19146,3,Y,No,18,3,3,80,0,28,2,3,5,3,4,4,0
1436,29,Travel_Frequently,202,Human Resources,2,3,Life Sciences,1,1,Female,94,3,1,Human Resources,4,Married,2180,25761,7,Y,Yes,11,3,4,80,0,6,3,2,4,3,0,2,1
1437,44,Travel_Frequently,1082,Research & Development,26,3,Life Sciences,1,3,Male,91,3,2,Healthcare Representative,2,Married,6811,13782,1,Y,No,20,4,4,80,1,10,2,3,10,9,0,1,0
1438,28,Travel_Rarely,1212,Sales,10,4,Medical,1,4,Female,49,3,2,Sales Executive,1,Single,6583,16985,2,Y,No,12,3,3,80,0,11,3,3,3,2,0,2,0
1439,36,Travel_Rarely,982,Research & Development,9,3,Medical,1,1,Male,41,3,1,Laboratory Technician,4,Divorced,3069,12862,1,Y,No,12,3,3,80,1,10,5,2,10,8,0,7,0
1440,26,Travel_Frequently,807,Research & Development,1,4,Life Sciences,1,1,Male,87,3,1,Research Scientist,2,Married,3479,23779,1,Y,No,19,3,1,80,1,7,3,4,7,7,7,7,1
1441,48,Travel_Rarely,1329,Research & Development,11,1,Life Sciences,1,3,Female,79,1,1,Laboratory Technician,4,Single,1274,8306,3,Y,No,14,3,3,80,0,5,3,3,1,0,0,0,0
1442,38,Travel_Rarely,1319,Research & Development,9,3,Life Sciences,1,4,Female,69,3,1,Laboratory Technician,4,Divorced,2404,5118,9,Y,No,15,3,4,80,3,2,2,4,0,0,0,0,0
1443,46,Travel_Rarely,1206,Research & Development,8,4,Life Sciences,1,3,Female,92,2,2,Research Scientist,3,Divorced,5743,24008,9,Y,No,11,3,2,80,2,16,3,3,5,4,1,1,0
1444,29,Travel_Rarely,653,Research & Development,1,4,Life Sciences,1,2,Male,88,3,2,Research Scientist,1,Married,7725,25275,2,Y,No,11,3,4,80,1,10,2,2,7,7,0,7,0
1445,34,Travel_Rarely,1372,Sales,13,3,Marketing,1,4,Male,73,3,2,Sales Executive,3,Single,4345,8758,0,Y,Yes,13,3,3,80,0,4,0,3,3,2,2,2,1
1446,42,Non-Travel,703,Research & Development,2,4,Life Sciences,1,3,Male,57,3,5,Manager,1,Married,19246,2326,5,Y,No,19,3,3,80,1,24,3,3,22,14,15,6,0
1447,38,Travel_Rarely,1092,Research & Development,15,3,Life Sciences,1,1,Female,52,3,2,Manufacturing Director,4,Single,6162,13939,0,Y,Yes,13,3,4,80,0,9,2,4,8,7,7,7,0
1448,33,Travel_Rarely,530,Sales,3,3,Marketing,1,3,Male,46,3,3,Sales Executive,3,Single,10903,8040,1,Y,Yes,13,3,1,80,0,13,5,3,11,9,6,6,0
1449,25,Travel_Rarely,363,Research & Development,3,1,Life Sciences,1,3,Female,72,3,2,Manufacturing Director,4,Married,5160,21526,1,Y,Yes,12,3,3,80,1,6,3,2,6,2,1,2,0
1450,30,Travel_Rarely,949,Research & Development,24,3,Life Sciences,1,1,Female,66,3,1,Laboratory Technician,3,Married,3204,21293,0,Y,No,14,3,4,80,2,7,3,3,6,4,1,1,0
1451,24,Non-Travel,920,Research & Development,19,2,Medical,1,4,Female,56,3,2,Manufacturing Director,2,Divorced,4011,21777,0,Y,No,22,4,3,80,3,5,2,3,3,2,1,2,0
1452,29,Travel_Rarely,1224,Sales,1,1,Life Sciences,1,2,Male,98,3,3,Sales Executive,1,Married,10096,14293,1,Y,No,21,4,4,80,1,11,2,3,11,7,1,9,0
1453,30,Travel_Frequently,1211,Sales,6,3,Life Sciences,1,3,Female,47,3,2,Sales Executive,2,Single,5762,26085,0,Y,No,12,3,4,80,0,10,2,2,9,6,7,7,0
1454,38,Travel_Rarely,534,Sales,2,4,Marketing,1,4,Male,74,4,2,Sales Executive,3,Married,6091,24793,3,Y,No,14,3,2,80,1,10,5,3,0,0,0,0,0
1455,42,Travel_Rarely,634,Sales,10,2,Life Sciences,1,3,Male,49,3,3,Sales Executive,4,Single,8161,9490,3,Y,Yes,21,4,4,80,0,18,3,3,0,0,0,0,0
1456,22,Travel_Rarely,548,Research & Development,6,3,Life Sciences,1,3,Male,64,2,1,Laboratory Technician,2,Married,2322,18168,0,Y,No,17,3,2,80,0,2,3,3,0,0,0,1,1
1457,49,Travel_Rarely,1283,Research & Development,11,3,Life Sciences,1,2,Male,62,2,4,Manager,4,Single,16064,14369,2,Y,No,21,4,3,80,0,28,5,3,7,7,0,7,0
1458,40,Travel_Rarely,827,Research & Development,1,4,Medical,1,1,Male,74,3,1,Research Scientist,2,Divorced,4907,13684,0,Y,No,13,3,4,80,1,10,4,3,9,4,0,8,0
1459,27,Travel_Frequently,1225,Sales,5,2,Life Sciences,1,3,Female,32,3,2,Sales Executive,2,Married,4999,17519,1,Y,Yes,12,3,3,80,1,3,2,3,3,2,0,2,0
1460,49,Travel_Frequently,557,Research & Development,6,4,Technical Degree,1,4,Female,42,3,2,Manufacturing Director,2,Married,5257,7246,6,Y,No,17,3,3,80,2,10,6,3,3,2,1,2,0
1461,28,Travel_Rarely,1448,Research & Development,21,3,Medical,1,1,Female,40,3,1,Laboratory Technician,3,Married,3600,16998,1,Y,Yes,13,3,2,80,1,6,2,2,6,4,0,3,0
1462,34,Non-Travel,813,Research & Development,4,1,Life Sciences,1,3,Male,44,3,3,Research Director,3,Married,13269,23474,5,Y,No,17,3,3,80,1,16,4,3,14,11,9,11,0
1463,44,Travel_Frequently,971,Research & Development,2,3,Life Sciences,1,2,Male,96,2,1,Laboratory Technician,3,Single,4876,11929,6,Y,Yes,11,3,4,80,0,8,6,3,4,3,0,2,1
1464,26,Travel_Rarely,1246,Sales,1,2,Medical,1,4,Female,100,3,3,Sales Executive,4,Single,7553,14168,1,Y,No,11,3,4,80,0,7,3,2,7,7,1,7,0
1465,35,Travel_Rarely,829,Sales,16,4,Marketing,1,2,Male,89,3,3,Sales Executive,3,Single,8686,24788,1,Y,No,13,3,4,80,0,9,3,3,9,7,1,1,0
1466,27,Travel_Rarely,1082,Sales,4,3,Medical,1,3,Male,97,3,2,Sales Executive,3,Single,6384,7102,1,Y,No,13,3,1,80,0,8,6,3,8,7,1,2,0
1467,46,Travel_Rarely,1098,Research & Development,3,3,Life Sciences,1,4,Male,91,3,4,Manager,3,Married,16704,6148,4,Y,No,15,3,4,80,2,27,3,3,3,2,0,2,0
1468,51,Travel_Frequently,1283,Sales,2,4,Life Sciences,1,4,Male,61,3,4,Manager,4,Divorced,15379,8232,2,Y,Yes,22,4,2,80,1,21,3,3,5,3,1,3,0
1469,34,Travel_Rarely,1229,Human Resources,7,3,Medical,1,3,Male,64,3,2,Human Resources,3,Divorced,5985,26894,1,Y,Yes,22,4,3,80,2,13,3,4,13,9,1,8,0
1470,56,Travel_Rarely,1354,Research & Development,4,4,Life Sciences,1,3,Male,41,3,2,Research Scientist,3,Married,5433,6770,3,Y,Yes,11,3,3,80,0,12,0,3,5,3,1,3,0
1471,40,Travel_Rarely,509,Research & Development,1,4,Medical,1,3,Male,66,3,2,Healthcare Representative,2,Married,6272,26703,4,Y,No,13,3,2,80,1,9,5,3,7,6,5,3,0
1472,32,Travel_Rarely,1179,Sales,2,3,Marketing,1,4,Female,72,3,2,Sales Executive,1,Divorced,6834,23687,1,Y,Yes,13,3,1,80,1,10,3,2,10,2,2,2,0
1473,48,Travel_Rarely,756,Sales,2,2,Medical,1,2,Female,32,3,4,Manager,1,Divorced,17426,4349,2,Y,No,14,3,4,80,1,27,2,2,9,8,4,8,0
1474,40,Travel_Rarely,1084,Research & Development,11,3,Technical Degree,1,3,Male,78,3,3,Manufacturing Director,1,Married,7403,7914,7,Y,No,12,3,3,80,0,10,3,3,9,8,7,8,0
1475,33,Travel_Frequently,527,Sales,17,2,Life Sciences,1,2,Female,72,2,3,Sales Executive,3,Single,10793,20284,0,Y,No,14,3,3,80,0,14,5,3,13,9,1,9,0
1476,33,Travel_Rarely,634,Sales,3,3,Life Sciences,1,4,Female,34,3,2,Sales Executive,4,Single,6799,22128,0,Y,No,15,3,3,80,0,6,2,3,5,3,1,3,0
1477,37,Travel_Rarely,465,Research & Development,5,2,Life Sciences,1,3,Male,51,3,2,Healthcare Representative,2,Single,5660,18300,2,Y,No,15,3,2,80,0,10,2,2,5,2,0,4,0
1478,38,Travel_Rarely,443,Research & Development,22,3,Life Sciences,1,3,Female,80,4,2,Laboratory Technician,1,Married,1281,16900,2,Y,No,14,3,2,80,1,19,3,3,1,0,0,0,0
1479,40,Travel_Rarely,1441,Research & Development,8,4,Medical,1,1,Female,50,3,1,Laboratory Technician,4,Married,2244,24440,7,Y,No,17,3,2,80,1,6,1,3,2,2,2,2,0
1480,34,Travel_Rarely,1404,Research & Development,6,1,Medical,1,2,Female,56,4,2,Healthcare Representative,4,Divorced,6735,12127,0,Y,Yes,13,3,3,80,1,9,3,3,8,4,7,7,0
1481,45,Non-Travel,1431,Sales,9,4,Life Sciences,1,1,Male,54,2,3,Sales Executive,4,Single,7082,21447,1,Y,No,14,3,4,80,0,9,3,3,9,0,0,8,0
1482,29,Travel_Rarely,526,Sales,24,1,Marketing,1,1,Male,90,4,1,Sales Executive,4,Single,10368,23384,1,Y,No,11,3,2,80,0,1,5,3,1,0,0,0,0
1483,30,Travel_Rarely,1082,Research & Development,1,3,Life Sciences,1,4,Male,44,3,3,Manager,3,Divorced,11878,20715,1,Y,No,12,3,3,80,1,13,2,3,13,9,6,12,0
1484,25,Travel_Rarely,635,Research & Development,15,1,Medical,1,2,Male,80,2,1,Research Scientist,2,Married,3944,17369,0,Y,Yes,14,3,1,80,1,5,2,3,4,2,0,3,0
1485,31,Travel_Rarely,1297,Research & Development,1,3,Life Sciences,1,2,Male,72,3,1,Laboratory Technician,1,Divorced,3065,7160,0,Y,No,12,3,3,80,3,4,2,3,3,2,0,2,0
1486,45,Travel_Rarely,1469,Research & Development,1,2,Medical,1,2,Female,80,3,2,Laboratory Technician,3,Single,4447,12290,1,Y,No,16,3,4,80,0,10,3,2,10,6,7,9,0
1487,19,Non-Travel,544,Research & Development,5,3,Life Sciences,1,4,Female,91,3,1,Research Scientist,4,Single,2695,18275,1,Y,No,12,3,1,80,0,1,3,4,1,0,0,0,0
1488,30,Travel_Rarely,1102,Research & Development,17,3,Medical,1,2,Female,94,3,1,Research Scientist,4,Single,2258,10034,1,Y,No,15,3,3,80,0,4,0,3,4,2,0,2,0
1489,26,Travel_Rarely,1242,Research & Development,5,3,Life Sciences,1,2,Female,86,3,2,Laboratory Technician,1,Single,4244,21624,1,Y,Yes,19,3,2,80,0,8,6,2,8,7,1,7,0
1490,39,Travel_Frequently,589,Research & Development,2,2,Life Sciences,1,2,Male,41,3,4,Healthcare Representative,3,Divorced,13973,17810,7,Y,No,11,3,3,80,2,21,2,2,21,6,3,7,0
1491,40,Travel_Rarely,1299,Sales,4,3,Medical,1,3,Male,64,2,2,Sales Executive,4,Married,6653,5494,0,Y,Yes,16,3,1,80,1,20,4,3,18,11,2,7,0
1492,36,Travel_Rarely,977,Research & Development,9,1,Medical,1,3,Male,83,2,2,Laboratory Technician,1,Married,3346,12414,4,Y,No,16,3,2,80,2,9,2,3,3,2,0,2,0
1493,40,Travel_Rarely,956,Research & Development,1,2,Medical,1,3,Male,95,3,2,Manufacturing Director,2,Single,5473,13257,2,Y,No,12,3,2,80,0,8,3,3,4,2,1,3,0
1494,42,Travel_Rarely,581,Research & Development,18,3,Life Sciences,1,1,Male,57,3,3,Manufacturing Director,4,Divorced,10552,3498,7,Y,No,11,3,2,80,2,16,3,3,4,2,0,1,0
1495,31,Travel_Rarely,799,Research & Development,25,3,Medical,1,3,Male,44,2,1,Laboratory Technician,3,Married,2800,8040,0,Y,No,17,3,4,80,1,6,2,2,5,4,2,2,0
1496,31,Non-Travel,1356,Research & Development,4,3,Life Sciences,1,3,Female,78,4,2,Research Scientist,4,Single,5974,8556,4,Y,Yes,11,3,4,80,0,13,1,3,9,8,7,7,0
1497,50,Travel_Rarely,544,Research & Development,3,1,Life Sciences,1,4,Female,94,3,3,Research Director,4,Divorced,4081,7103,3,Y,No,11,3,3,80,1,20,2,3,1,0,0,0,0
1498,34,Travel_Rarely,663,Sales,1,3,Technical Degree,1,1,Female,92,3,1,Sales Representative,2,Single,2976,22929,5,Y,No,12,3,4,80,0,6,4,3,5,3,0,2,0
1499,31,Travel_Rarely,750,Sales,10,3,Marketing,1,2,Male,64,3,3,Sales Executive,3,Divorced,9907,24301,6,Y,No,11,3,1,80,2,10,2,2,6,5,1,3,1
1500,53,Travel_Rarely,1411,Research & Development,1,4,Life Sciences,1,3,Female,81,3,4,Research Director,3,Married,16823,10849,7,Y,Yes,13,3,4,80,1,29,2,2,30,9,11,13,0
1501,27,Non-Travel,1229,Sales,2,4,Life Sciences,1,2,Male,48,3,2,Sales Executive,1,Married,4537,15000,0,Y,No,22,4,3,80,0,6,3,3,5,4,1,3,0
1502,31,Travel_Rarely,288,Human Resources,10,3,Human Resources,1,1,Male,79,3,1,Human Resources,1,Married,2143,15428,5,Y,No,11,3,1,80,0,6,3,2,5,3,0,4,1
1503,32,Travel_Rarely,1274,Research & Development,9,3,Medical,1,2,Female,60,1,2,Research Scientist,4,Married,5674,2338,1,Y,No,11,3,1,80,0,10,2,3,10,8,8,9,0
1504,34,Travel_Rarely,1184,Sales,9,4,Life Sciences,1,3,Male,63,4,2,Sales Executive,4,Single,5363,16374,9,Y,Yes,14,3,3,80,0,9,2,3,5,2,0,3,0
1505,32,Travel_Rarely,878,Sales,9,3,Marketing,1,1,Male,69,2,2,Sales Executive,2,Single,5155,22955,1,Y,No,12,3,4,80,0,6,3,3,5,4,1,3,0
